id_compra,item
JAK0211.58.20200804.0018,DAIRY
JAK0211.58.20200804.0051,DAIRY
JAK0211.58.20200804.0261,DAIRY
JAK0211.58.20200805.0008,DAIRY
JAK0211.58.20200805.0013,DAIRY
JAK0211.58.20200805.0021,DAIRY
JAK0211.58.20200806.0015,DAIRY
JAK0211.58.20200806.0027,DAIRY
JAK0211.58.20200806.0047,DAIRY
JAK0211.58.20200806.0161,DAIRY
JAK0211.58.20200807.0021,DAIRY
JAK0211.58.20200807.0030,DAIRY
JAK0211.58.20200807.0031,DAIRY
JAK0211.58.20200807.0067,DAIRY
JAK0211.58.20200807.0217,DAIRY
JAK0211.58.20200807.0242,DAIRY
JAK0211.58.20200808.0068,DAIRY
JAK0211.58.20200808.0169,DAIRY
JAK0211.58.20200809.0007,DAIRY
JAK0211.58.20200809.0035,DAIRY
JAK0211.58.20200810.0023,DAIRY
JAK0211.58.20200810.0024,DAIRY
JAK0211.58.20200810.0048,DAIRY
JAK0211.58.20200811.0239,DAIRY
JAK0211.58.20200812.0020,DAIRY
JAK0211.58.20200812.0037,DAIRY
JAK0211.58.20200812.0098,DAIRY
JAK0211.58.20200812.0149,DAIRY
JAK0211.58.20200813.0002,DAIRY
JAK0211.58.20200813.0019,DAIRY
JAK0211.58.20200813.0216,DAIRY
JAK0211.58.20200815.0009,DAIRY
JAK0211.58.20200816.0143,DAIRY
JAK0211.58.20200817.0009,DAIRY
JAK0211.58.20200817.0015,DAIRY
JAK0211.58.20200818.0014,DAIRY
JAK0211.58.20200818.0204,DAIRY
JAK0211.58.20200819.0022,DAIRY
JAK0211.58.20200819.0039,DAIRY
JAK0211.58.20200819.0044,DAIRY
JAK0211.58.20200819.0195,DAIRY
JAK0211.58.20200819.0276,DAIRY
JAK0211.58.20200820.0137,DAIRY
JAK0211.58.20200821.0021,DAIRY
JAK0211.58.20200821.0089,DAIRY
JAK0211.58.20200822.0061,DAIRY
JAK0211.58.20200823.0015,DAIRY
JAK0211.58.20200824.0046,DAIRY
JAK0211.58.20200824.0111,DAIRY
JAK0211.58.20200825.0035,DAIRY
JAK0211.58.20200825.0047,DAIRY
JAK0211.58.20200825.0133,DAIRY
JAK0211.58.20200827.0031,DAIRY
JAK0211.58.20200828.0002,DAIRY
JAK0211.58.20200828.0219,DAIRY
JAK0211.58.20200829.0099,DAIRY
JAK0211.58.20200829.0200,DAIRY
JAK0211.58.20200829.0271,DAIRY
JAK0211.58.20200831.0025,DAIRY
JAK0211.58.20200901.0009,DAIRY
JAK0211.58.20200901.0052,DAIRY
JAK0211.58.20200901.0111,DAIRY
JAK0211.58.20200901.0137,DAIRY
JAK0211.58.20200901.0161,DAIRY
JAK0211.58.20200902.0153,DAIRY
JAK0211.58.20200902.0289,DAIRY
JAK0211.58.20200903.0004,DAIRY
JAK0211.58.20200903.0111,DAIRY
JAK0211.58.20200903.0184,DAIRY
JAK0211.58.20200903.0198,DAIRY
JAK0211.58.20200904.0013,DAIRY
JAK0211.58.20200904.0023,DAIRY
JAK0211.58.20200904.0255,DAIRY
JAK0211.58.20200905.0172,DAIRY
JAK0211.58.20200906.0017,DAIRY
JAK0211.58.20200907.0110,DAIRY
JAK0211.58.20200908.0010,DAIRY
JAK0211.58.20200908.0208,DAIRY
JAK0211.58.20200909.0027,DAIRY
JAK0211.58.20200909.0161,DAIRY
JAK0211.58.20200910.0078,DAIRY
JAK0211.58.20200910.0104,DAIRY
JAK0211.58.20200910.0175,DAIRY
JAK0211.58.20200910.0179,DAIRY
JAK0211.58.20200910.0236,DAIRY
JAK0211.58.20200910.0237,DAIRY
JAK0211.58.20200910.0282,DAIRY
JAK0211.58.20200911.0003,DAIRY
JAK0211.58.20200911.0054,DAIRY
JAK0211.58.20200911.0124,DAIRY
JAK0211.58.20200911.0211,DAIRY
JAK0211.58.20200911.0283,DAIRY
JAK0211.58.20200912.0008,DAIRY
JAK0211.58.20200912.0094,DAIRY
JAK0211.58.20200912.0196,DAIRY
JAK0211.58.20200912.0198,DAIRY
JAK0211.58.20200913.0052,DAIRY
JAK0211.58.20200913.0067,DAIRY
JAK0211.58.20200913.0132,DAIRY
JAK0211.58.20200915.0023,DAIRY
JAK0211.58.20200916.0181,DAIRY
JAK0211.58.20200917.0006,DAIRY
JAK0211.58.20200917.0032,DAIRY
JAK0211.58.20200917.0093,DAIRY
JAK0211.58.20200917.0126,DAIRY
JAK0211.58.20200917.0201,DAIRY
JAK0211.58.20200918.0013,DAIRY
JAK0211.58.20200918.0019,DAIRY
JAK0211.58.20200918.0059,DAIRY
JAK0211.58.20200918.0196,DAIRY
JAK0211.58.20200920.0054,DAIRY
JAK0211.58.20200922.0076,DAIRY
JAK0211.58.20200923.0041,DAIRY
JAK0211.58.20200923.0147,DAIRY
JAK0211.58.20200923.0173,DAIRY
JAK0211.58.20200924.0068,DAIRY
JAK0211.58.20200925.0156,DAIRY
JAK0211.58.20200925.0157,DAIRY
JAK0211.58.20200925.0174,DAIRY
JAK0211.58.20200925.0192,DAIRY
JAK0211.58.20200925.0221,DAIRY
JAK0211.58.20200925.0232,DAIRY
JAK0211.58.20200926.0024,DAIRY
JAK0211.58.20200926.0032,DAIRY
JAK0211.58.20200927.0026,DAIRY
JAK0211.58.20200927.0031,DAIRY
JAK0211.58.20200928.0027,DAIRY
JAK0211.58.20200928.0047,DAIRY
JAK0211.58.20200928.0050,DAIRY
JAK0211.58.20200928.0057,DAIRY
JAK0211.58.20200928.0091,DAIRY
JAK0211.58.20200928.0106,DAIRY
JAK0211.58.20200928.0155,DAIRY
JAK0211.58.20200928.0240,DAIRY
JAK0211.58.20200929.0057,DAIRY
JAK0211.58.20200929.0064,DAIRY
JAK0211.58.20200929.0072,DAIRY
JAK0211.58.20200929.0109,DAIRY
JAK0211.58.20200929.0120,DAIRY
JAK0211.58.20200930.0039,DAIRY
JAK0211.58.20200930.0178,DAIRY
JAK0211.58.20200601.0208,DAIRY
JAK0211.58.20200811.0219,DAIRY
JAK0211.58.20200812.0072,DAIRY
JAK0211.58.20200817.0003,DAIRY
JAK0211.58.20200818.0048,DAIRY
JAK0211.58.20200818.0095,DAIRY
JAK0211.58.20200818.0218,DAIRY
JAK0211.58.20200819.0061,DAIRY
JAK0211.58.20200821.0039,DAIRY
JAK0211.58.20200822.0064,DAIRY
JAK0211.58.20200824.0016,DAIRY
JAK0211.58.20200825.0026,DAIRY
JAK0211.58.20200825.0041,DAIRY
JAK0211.58.20200826.0002,DAIRY
JAK0211.58.20200829.0093,DAIRY
JAK0211.58.20200829.0131,DAIRY
JAK0211.58.20200831.0036,DAIRY
JAK0211.58.20200831.0051,DAIRY
JAK0211.58.20200901.0048,DAIRY
JAK0211.58.20200903.0038,DAIRY
JAK0211.58.20200903.0214,DAIRY
JAK0211.58.20200904.0045,DAIRY
JAK0211.58.20200905.0045,DAIRY
JAK0211.58.20200907.0141,DAIRY
JAK0211.58.20200908.0054,DAIRY
JAK0211.58.20200910.0058,DAIRY
JAK0211.58.20200910.0219,DAIRY
JAK0211.58.20200911.0219,DAIRY
JAK0211.58.20200915.0004,DAIRY
JAK0211.58.20200916.0037,DAIRY
JAK0211.58.20200918.0071,DAIRY
JAK0211.58.20200925.0043,DAIRY
JAK0211.58.20200604.0037,DAIRY
JAK0211.58.20200606.0130,DAIRY
JAK0211.58.20200609.0068,DAIRY
JAK0211.58.20200609.0079,DAIRY
JAK0211.58.20200611.0157,DAIRY
JAK0211.58.20200612.0201,DAIRY
JAK0211.58.20200614.0037,DAIRY
JAK0211.58.20200615.0094,DAIRY
JAK0211.58.20200617.0015,DAIRY
JAK0211.58.20200617.0144,DAIRY
JAK0211.58.20200617.0251,DAIRY
JAK0211.58.20200618.0016,DAIRY
JAK0211.58.20200618.0033,DAIRY
JAK0211.58.20200619.0275,DAIRY
JAK0211.58.20200623.0002,DAIRY
JAK0211.58.20200626.0321,DAIRY
JAK0211.58.20200627.0030,DAIRY
JAK0211.58.20200629.0262,DAIRY
JAK0211.58.20200630.0181,DAIRY
JAK0211.58.20200701.0115,DAIRY
JAK0211.58.20200702.0173,DAIRY
JAK0211.58.20200703.0017,DAIRY
JAK0211.58.20200706.0185,DAIRY
JAK0211.58.20200706.0205,DAIRY
JAK0211.58.20200707.0023,DAIRY
JAK0211.58.20200708.0015,DAIRY
JAK0211.58.20200709.0206,DAIRY
JAK0211.58.20200811.0201,DAIRY
JAK0211.58.20200814.0033,DAIRY
JAK0211.58.20200815.0003,DAIRY
JAK0211.58.20200815.0162,DAIRY
JAK0211.58.20200816.0083,DAIRY
JAK0211.58.20200818.0158,DAIRY
JAK0211.58.20200819.0036,DAIRY
JAK0211.58.20200819.0114,DAIRY
JAK0211.58.20200824.0013,DAIRY
JAK0211.58.20200828.0242,DAIRY
JAK0211.58.20200901.0152,DAIRY
JAK0211.58.20200903.0199,DAIRY
JAK0211.58.20200903.0260,DAIRY
JAK0211.58.20200903.0319,DAIRY
JAK0211.58.20200905.0223,DAIRY
JAK0211.58.20200907.0163,DAIRY
JAK0211.58.20200908.0019,DAIRY
JAK0211.58.20200909.0010,DAIRY
JAK0211.58.20200909.0077,DAIRY
JAK0211.58.20200909.0123,DAIRY
JAK0211.58.20200910.0016,DAIRY
JAK0211.58.20200911.0043,DAIRY
JAK0211.58.20200911.0209,DAIRY
JAK0211.58.20200912.0082,DAIRY
JAK0211.58.20200913.0054,DAIRY
JAK0211.58.20200913.0144,DAIRY
JAK0211.58.20200915.0143,DAIRY
JAK0211.58.20200916.0192,DAIRY
JAK0211.58.20200917.0129,DAIRY
JAK0211.58.20200919.0020,DAIRY
JAK0211.58.20200921.0165,DAIRY
JAK0211.58.20200924.0014,DAIRY
JAK0211.58.20200928.0023,DAIRY
JAK0211.58.20200928.0241,DAIRY
JAK0211.58.20200930.0012,DAIRY
JAK0211.58.20200930.0220,DAIRY
JAK0211.58.20200601.0077,DAIRY
JAK0211.58.20200601.0291,DAIRY
JAK0211.58.20200602.0134,DAIRY
JAK0211.58.20200602.0284,DAIRY
JAK0211.58.20200603.0017,DAIRY
JAK0211.58.20200603.0020,DAIRY
JAK0211.58.20200603.0248,DAIRY
JAK0211.58.20200605.0007,DAIRY
JAK0211.58.20200605.0143,DAIRY
JAK0211.58.20200606.0011,DAIRY
JAK0211.58.20200608.0043,DAIRY
JAK0211.58.20200608.0165,DAIRY
JAK0211.58.20200610.0062,DAIRY
JAK0211.58.20200610.0211,DAIRY
JAK0211.58.20200611.0013,DAIRY
JAK0211.58.20200611.0025,DAIRY
JAK0211.58.20200611.0171,DAIRY
JAK0211.58.20200612.0014,DAIRY
JAK0211.58.20200612.0075,DAIRY
JAK0211.58.20200612.0237,DAIRY
JAK0211.58.20200613.0042,DAIRY
JAK0211.58.20200613.0084,DAIRY
JAK0211.58.20200614.0036,DAIRY
JAK0211.58.20200614.0045,DAIRY
JAK0211.58.20200615.0039,DAIRY
JAK0211.58.20200616.0009,DAIRY
JAK0211.58.20200616.0107,DAIRY
JAK0211.58.20200617.0066,DAIRY
JAK0211.58.20200617.0171,DAIRY
JAK0211.58.20200618.0014,DAIRY
JAK0211.58.20200618.0030,DAIRY
JAK0211.58.20200618.0153,DAIRY
JAK0211.58.20200618.0219,DAIRY
JAK0211.58.20200618.0282,DAIRY
JAK0211.58.20200619.0019,DAIRY
JAK0211.58.20200619.0020,DAIRY
JAK0211.58.20200619.0189,DAIRY
JAK0211.58.20200622.0256,DAIRY
JAK0211.58.20200623.0004,DAIRY
JAK0211.58.20200623.0045,DAIRY
JAK0211.58.20200623.0212,DAIRY
JAK0211.58.20200623.0218,DAIRY
JAK0211.58.20200624.0039,DAIRY
JAK0211.58.20200624.0059,DAIRY
JAK0211.58.20200624.0194,DAIRY
JAK0211.58.20200624.0233,DAIRY
JAK0211.58.20200625.0170,DAIRY
JAK0211.58.20200625.0287,DAIRY
JAK0211.58.20200626.0005,DAIRY
JAK0211.58.20200626.0035,DAIRY
JAK0211.58.20200626.0126,DAIRY
JAK0211.58.20200626.0183,DAIRY
JAK0211.58.20200627.0018,DAIRY
JAK0211.58.20200629.0218,DAIRY
JAK0211.58.20200630.0004,DAIRY
JAK0211.58.20200630.0018,DAIRY
JAK0211.58.20200701.0086,DAIRY
JAK0211.58.20200701.0209,DAIRY
JAK0211.58.20200702.0049,DAIRY
JAK0211.58.20200703.0030,DAIRY
JAK0211.58.20200703.0083,DAIRY
JAK0211.58.20200703.0194,DAIRY
JAK0211.58.20200706.0034,DAIRY
JAK0211.58.20200706.0047,DAIRY
JAK0211.58.20200706.0056,DAIRY
JAK0211.58.20200706.0159,DAIRY
JAK0211.58.20200707.0022,DAIRY
JAK0211.58.20200707.0035,DAIRY
JAK0211.58.20200707.0051,DAIRY
JAK0211.58.20200707.0075,DAIRY
JAK0211.58.20200707.0082,DAIRY
JAK0211.58.20200707.0207,DAIRY
JAK0211.58.20200707.0231,DAIRY
JAK0211.58.20200708.0061,DAIRY
JAK0211.58.20200709.0016,DAIRY
JAK0211.58.20200709.0057,DAIRY
JAK0211.58.20200709.0161,DAIRY
JAK0211.58.20200709.0203,DAIRY
JAK0211.58.20200710.0055,DAIRY
JAK0211.58.20200710.0073,DAIRY
JAK0211.58.20200710.0088,DAIRY
JAK0211.58.20200711.0062,DAIRY
JAK0211.58.20200713.0008,DAIRY
JAK0211.58.20200713.0220,DAIRY
JAK0211.58.20200714.0056,DAIRY
JAK0211.58.20200714.0160,DAIRY
JAK0211.58.20200715.0113,DAIRY
JAK0211.58.20200716.0008,DAIRY
JAK0211.58.20200716.0048,DAIRY
JAK0211.58.20200716.0055,DAIRY
JAK0211.58.20200716.0104,DAIRY
JAK0211.58.20200716.0235,DAIRY
JAK0211.58.20200717.0048,DAIRY
JAK0211.58.20200717.0139,DAIRY
JAK0211.58.20200729.0039,DAIRY
JAK0211.58.20200729.0125,DAIRY
JAK0211.58.20200729.0156,DAIRY
JAK0211.58.20200729.0205,DAIRY
JAK0211.58.20200730.0022,DAIRY
JAK0211.58.20200730.0024,DAIRY
JAK0211.58.20200730.0105,DAIRY
JAK0211.58.20200731.0012,DAIRY
JAK0211.58.20200801.0139,DAIRY
JAK0211.58.20200801.0143,DAIRY
JAK0211.58.20200802.0134,DAIRY
JAK0211.58.20200803.0057,DAIRY
JAK0211.58.20200803.0111,DAIRY
JAK0211.58.20200804.0039,DAIRY
JAK0211.58.20200804.0100,DAIRY
JAK0211.58.20200805.0028,DAIRY
JAK0211.58.20200805.0056,DAIRY
JAK0211.58.20200805.0231,DAIRY
JAK0211.58.20200807.0296,DAIRY
JAK0211.58.20200808.0001,DAIRY
JAK0211.58.20200808.0157,DAIRY
JAK0211.58.20200809.0172,DAIRY
JAK0211.58.20200810.0043,DAIRY
JAK0211.58.20200811.0020,DAIRY
JAK0211.58.20200812.0022,DAIRY
JAK0211.58.20200812.0031,DAIRY
JAK0211.58.20200813.0049,DAIRY
JAK0211.58.20200813.0054,DAIRY
JAK0211.58.20200814.0026,DAIRY
JAK0211.58.20200815.0103,DAIRY
JAK0211.58.20200818.0001,DAIRY
JAK0211.58.20200818.0018,DAIRY
JAK0211.58.20200818.0232,DAIRY
JAK0211.58.20200819.0216,DAIRY
JAK0211.58.20200820.0057,DAIRY
JAK0211.58.20200820.0078,DAIRY
JAK0211.58.20200821.0046,DAIRY
JAK0211.58.20200821.0070,DAIRY
JAK0211.58.20200821.0143,DAIRY
JAK0211.58.20200821.0152,DAIRY
JAK0211.58.20200821.0185,DAIRY
JAK0211.58.20200822.0045,DAIRY
JAK0211.58.20200823.0092,DAIRY
JAK0211.58.20200824.0155,DAIRY
JAK0211.58.20200825.0044,DAIRY
JAK0211.58.20200825.0109,DAIRY
JAK0211.58.20200826.0011,DAIRY
JAK0211.58.20200828.0030,DAIRY
JAK0211.58.20200828.0033,DAIRY
JAK0211.58.20200828.0088,DAIRY
JAK0211.58.20200829.0032,DAIRY
JAK0211.58.20200829.0090,DAIRY
JAK0211.58.20200830.0184,DAIRY
JAK0211.58.20200831.0043,DAIRY
JAK0211.58.20200901.0085,DAIRY
JAK0211.58.20200901.0279,DAIRY
JAK0211.58.20200902.0021,DAIRY
JAK0211.58.20200902.0045,DAIRY
JAK0211.58.20200902.0103,DAIRY
JAK0211.58.20200903.0021,DAIRY
JAK0211.58.20200904.0068,DAIRY
JAK0211.58.20200904.0134,DAIRY
JAK0211.58.20200905.0027,DAIRY
JAK0211.58.20200905.0213,DAIRY
JAK0211.58.20200906.0039,DAIRY
JAK0211.58.20200908.0033,DAIRY
JAK0211.58.20200908.0196,DAIRY
JAK0211.58.20200908.0264,DAIRY
JAK0211.58.20200909.0028,DAIRY
JAK0211.58.20200910.0011,DAIRY
JAK0211.58.20200910.0034,DAIRY
JAK0211.58.20200910.0223,DAIRY
JAK0211.58.20200913.0082,DAIRY
JAK0211.58.20200913.0143,DAIRY
JAK0211.58.20200914.0040,DAIRY
JAK0211.58.20200914.0086,DAIRY
JAK0211.58.20200914.0099,DAIRY
JAK0211.58.20200915.0075,DAIRY
JAK0211.58.20200916.0034,DAIRY
JAK0211.58.20200917.0082,DAIRY
JAK0211.58.20200917.0178,DAIRY
JAK0211.58.20200918.0023,DAIRY
JAK0211.58.20200918.0024,DAIRY
JAK0211.58.20200918.0027,DAIRY
JAK0211.58.20200919.0033,DAIRY
JAK0211.58.20200919.0097,DAIRY
JAK0211.58.20200919.0156,DAIRY
JAK0211.58.20200920.0039,DAIRY
JAK0211.58.20200922.0045,DAIRY
JAK0211.58.20200922.0077,DAIRY
JAK0211.58.20200923.0074,DAIRY
JAK0211.58.20200924.0190,DAIRY
JAK0211.58.20200925.0009,DAIRY
JAK0211.58.20200925.0066,DAIRY
JAK0211.58.20200925.0084,DAIRY
JAK0211.58.20200925.0194,DAIRY
JAK0211.58.20200927.0121,DAIRY
JAK0211.58.20200930.0014,DAIRY
JAK0211.58.20200930.0056,DAIRY
JAK0211.58.20200930.0101,DAIRY
JAK0211.58.20200613.0031,DAIRY
JAK0211.58.20200615.0269,DAIRY
JAK0211.58.20200713.0209,DAIRY
JAK0211.58.20200731.0148,DAIRY
JAK0211.58.20200812.0186,DAIRY
JAK0211.58.20200830.0019,DAIRY
JAK0211.58.20200910.0211,DAIRY
JAK0211.58.20200812.0204,DAIRY
JAK0211.58.20200813.0175,DAIRY
JAK0211.58.20200814.0240,DAIRY
JAK0211.58.20200818.0212,DAIRY
JAK0211.58.20200820.0045,DAIRY
JAK0211.58.20200821.0106,DAIRY
JAK0211.58.20200822.0147,DAIRY
JAK0211.58.20200824.0019,DAIRY
JAK0211.58.20200825.0106,DAIRY
JAK0211.58.20200827.0050,DAIRY
JAK0211.58.20200828.0099,DAIRY
JAK0211.58.20200911.0237,DAIRY
JAK0211.58.20200913.0058,DAIRY
JAK0211.58.20200913.0104,DAIRY
JAK0211.58.20200916.0051,DAIRY
JAK0211.58.20200918.0135,DAIRY
JAK0211.58.20200921.0163,DAIRY
JAK0211.58.20200921.0170,DAIRY
JAK0211.58.20200927.0042,DAIRY
JAK0211.58.20200928.0170,DAIRY
JAK0211.58.20200930.0008,DAIRY
JAK0211.58.20200602.0401,DAIRY
JAK0211.58.20200603.0002,DAIRY
JAK0211.58.20200603.0028,DAIRY
JAK0211.58.20200603.0362,DAIRY
JAK0211.58.20200604.0032,DAIRY
JAK0211.58.20200604.0054,DAIRY
JAK0211.58.20200604.0116,DAIRY
JAK0211.58.20200606.0126,DAIRY
JAK0211.58.20200609.0002,DAIRY
JAK0211.58.20200609.0021,DAIRY
JAK0211.58.20200610.0025,DAIRY
JAK0211.58.20200610.0177,DAIRY
JAK0211.58.20200610.0297,DAIRY
JAK0211.58.20200611.0022,DAIRY
JAK0211.58.20200611.0197,DAIRY
JAK0211.58.20200612.0024,DAIRY
JAK0211.58.20200613.0010,DAIRY
JAK0211.58.20200613.0030,DAIRY
JAK0211.58.20200615.0012,DAIRY
JAK0211.58.20200616.0090,DAIRY
JAK0211.58.20200616.0158,DAIRY
JAK0211.58.20200616.0230,DAIRY
JAK0211.58.20200617.0001,DAIRY
JAK0211.58.20200617.0036,DAIRY
JAK0211.58.20200617.0309,DAIRY
JAK0211.58.20200618.0035,DAIRY
JAK0211.58.20200619.0023,DAIRY
JAK0211.58.20200619.0150,DAIRY
JAK0211.58.20200620.0085,DAIRY
JAK0211.58.20200622.0143,DAIRY
JAK0211.58.20200623.0027,DAIRY
JAK0211.58.20200623.0368,DAIRY
JAK0211.58.20200624.0161,DAIRY
JAK0211.58.20200625.0102,DAIRY
JAK0211.58.20200625.0286,DAIRY
JAK0211.58.20200626.0006,DAIRY
JAK0211.58.20200626.0039,DAIRY
JAK0211.58.20200627.0106,DAIRY
JAK0211.58.20200630.0045,DAIRY
JAK0211.58.20200709.0086,DAIRY
JAK0211.58.20200709.0189,DAIRY
JAK0211.58.20200710.0071,DAIRY
JAK0211.58.20200713.0039,DAIRY
JAK0211.58.20200714.0174,DAIRY
JAK0211.58.20200715.0183,DAIRY
JAK0211.58.20200716.0019,DAIRY
JAK0211.58.20200716.0036,DAIRY
JAK0211.58.20200716.0046,DAIRY
JAK0211.58.20200716.0057,DAIRY
JAK0211.58.20200716.0205,DAIRY
JAK0211.58.20200716.0225,DAIRY
JAK0211.58.20200717.0028,DAIRY
JAK0211.58.20200717.0187,DAIRY
JAK0211.58.20200717.0226,DAIRY
JAK0211.58.20200718.0060,DAIRY
JAK0211.58.20200718.0076,DAIRY
JAK0211.58.20200718.0138,DAIRY
JAK0211.58.20200718.0195,DAIRY
JAK0211.58.20200719.0034,DAIRY
JAK0211.58.20200719.0129,DAIRY
JAK0211.58.20200720.0030,DAIRY
JAK0211.58.20200720.0036,DAIRY
JAK0211.58.20200720.0056,DAIRY
JAK0211.58.20200720.0177,DAIRY
JAK0211.58.20200720.0207,DAIRY
JAK0211.58.20200721.0010,DAIRY
JAK0211.58.20200721.0019,DAIRY
JAK0211.58.20200721.0096,DAIRY
JAK0211.58.20200721.0103,DAIRY
JAK0211.58.20200721.0208,DAIRY
JAK0211.58.20200722.0011,DAIRY
JAK0211.58.20200723.0022,DAIRY
JAK0211.58.20200723.0223,DAIRY
JAK0211.58.20200724.0113,DAIRY
JAK0211.58.20200724.0163,DAIRY
JAK0211.58.20200725.0138,DAIRY
JAK0211.58.20200725.0139,DAIRY
JAK0211.58.20200727.0094,DAIRY
JAK0211.58.20200727.0152,DAIRY
JAK0211.58.20200729.0166,DAIRY
JAK0211.58.20200730.0160,DAIRY
JAK0211.58.20200731.0135,DAIRY
JAK0211.58.20200731.0142,DAIRY
JAK0211.58.20200802.0009,DAIRY
JAK0211.58.20200802.0037,DAIRY
JAK0211.58.20200804.0002,DAIRY
JAK0211.58.20200804.0042,DAIRY
JAK0211.58.20200804.0049,DAIRY
JAK0211.58.20200804.0266,DAIRY
JAK0211.58.20200805.0012,DAIRY
JAK0211.58.20200805.0174,DAIRY
JAK0211.58.20200805.0238,DAIRY
JAK0211.58.20200806.0175,DAIRY
JAK0211.58.20200808.0083,DAIRY
JAK0211.58.20200808.0137,DAIRY
JAK0211.58.20200808.0159,DAIRY
JAK0211.58.20200810.0002,DAIRY
JAK0211.58.20200810.0041,DAIRY
JAK0211.58.20200810.0140,DAIRY
JAK0211.58.20200811.0012,DAIRY
JAK0211.58.20200811.0054,DAIRY
JAK0211.58.20200812.0011,DAIRY
JAK0211.58.20200813.0012,DAIRY
JAK0211.58.20200813.0027,DAIRY
JAK0211.58.20200814.0157,DAIRY
JAK0211.58.20200815.0049,DAIRY
JAK0211.58.20200815.0192,DAIRY
JAK0211.58.20200816.0011,DAIRY
JAK0211.58.20200817.0005,DAIRY
JAK0211.58.20200817.0019,DAIRY
JAK0211.58.20200818.0016,DAIRY
JAK0211.58.20200818.0022,DAIRY
JAK0211.58.20200818.0045,DAIRY
JAK0211.58.20200819.0266,DAIRY
JAK0211.58.20200820.0004,DAIRY
JAK0211.58.20200821.0001,DAIRY
JAK0211.58.20200821.0138,DAIRY
JAK0211.58.20200823.0008,DAIRY
JAK0211.58.20200824.0012,DAIRY
JAK0211.58.20200825.0002,DAIRY
JAK0211.58.20200826.0004,DAIRY
JAK0211.58.20200826.0035,DAIRY
JAK0211.58.20200828.0058,DAIRY
JAK0211.58.20200828.0122,DAIRY
JAK0211.58.20200829.0083,DAIRY
JAK0211.58.20200831.0089,DAIRY
JAK0211.58.20200831.0140,DAIRY
JAK0211.58.20200901.0003,DAIRY
JAK0211.58.20200901.0176,DAIRY
JAK0211.58.20200902.0001,DAIRY
JAK0211.58.20200902.0296,DAIRY
JAK0211.58.20200903.0040,DAIRY
JAK0211.58.20200903.0126,DAIRY
JAK0211.58.20200905.0032,DAIRY
JAK0211.58.20200905.0216,DAIRY
JAK0211.58.20200906.0001,DAIRY
JAK0211.58.20200906.0095,DAIRY
JAK0211.58.20200909.0037,DAIRY
JAK0211.58.20200909.0190,DAIRY
JAK0211.58.20200910.0080,DAIRY
JAK0211.58.20200910.0081,DAIRY
JAK0211.58.20200910.0121,DAIRY
JAK0211.58.20200910.0199,DAIRY
JAK0211.58.20200910.0202,DAIRY
JAK0211.58.20200910.0283,DAIRY
JAK0211.58.20200911.0133,DAIRY
JAK0211.58.20200913.0112,DAIRY
JAK0211.58.20200915.0087,DAIRY
JAK0211.58.20200915.0092,DAIRY
JAK0211.58.20200916.0129,DAIRY
JAK0211.58.20200919.0002,DAIRY
JAK0211.58.20200919.0154,DAIRY
JAK0211.58.20200922.0126,DAIRY
JAK0211.58.20200923.0062,DAIRY
JAK0211.58.20200924.0022,DAIRY
JAK0211.58.20200924.0049,DAIRY
JAK0211.58.20200926.0003,DAIRY
JAK0211.58.20200926.0076,DAIRY
JAK0211.58.20200927.0010,DAIRY
JAK0211.58.20200927.0032,DAIRY
JAK0211.58.20200928.0104,DAIRY
JAK0211.58.20200929.0140,DAIRY
JAK0211.58.20200603.0048,DAIRY
JAK0211.58.20200604.0039,DAIRY
JAK0211.58.20200608.0048,DAIRY
JAK0211.58.20200618.0005,DAIRY
JAK0211.58.20200618.0244,DAIRY
JAK0211.58.20200620.0054,DAIRY
JAK0211.58.20200625.0002,DAIRY
JAK0211.58.20200701.0183,DAIRY
JAK0211.58.20200703.0011,DAIRY
JAK0211.58.20200703.0142,DAIRY
JAK0211.58.20200706.0075,DAIRY
JAK0211.58.20200604.0184,DAIRY
JAK0211.58.20200612.0018,DAIRY
JAK0211.58.20200612.0231,DAIRY
JAK0211.58.20200622.0049,DAIRY
JAK0211.58.20200622.0272,DAIRY
JAK0211.58.20200626.0111,DAIRY
JAK0211.58.20200629.0195,DAIRY
JAK0211.58.20200702.0197,DAIRY
JAK0211.58.20200704.0085,DAIRY
JAK0211.58.20200706.0103,DAIRY
JAK0211.58.20200711.0113,DAIRY
JAK0211.58.20200716.0106,DAIRY
JAK0211.58.20200716.0204,DAIRY
JAK0211.58.20200720.0044,DAIRY
JAK0211.58.20200721.0053,DAIRY
JAK0211.58.20200722.0158,DAIRY
JAK0211.58.20200724.0150,DAIRY
JAK0211.58.20200727.0128,DAIRY
JAK0211.58.20200602.0226,DAIRY
JAK0211.58.20200603.0101,DAIRY
JAK0211.58.20200603.0162,DAIRY
JAK0211.58.20200603.0221,DAIRY
JAK0211.58.20200609.0034,DAIRY
JAK0211.58.20200610.0035,DAIRY
JAK0211.58.20200611.0042,DAIRY
JAK0211.58.20200611.0180,DAIRY
JAK0211.58.20200612.0049,DAIRY
JAK0211.58.20200612.0083,DAIRY
JAK0211.58.20200615.0079,DAIRY
JAK0211.58.20200615.0183,DAIRY
JAK0211.58.20200617.0055,DAIRY
JAK0211.58.20200622.0022,DAIRY
JAK0211.58.20200622.0195,DAIRY
JAK0211.58.20200622.0271,DAIRY
JAK0211.58.20200623.0188,DAIRY
